Unique ID,created_at,user_id,username,user_screen_name,text,retweets_count,likes_count,mentions,urls,photos,hashtags,SentimentScore,CountPunc,Readability,no_of_words,no_of_question_marks,no_of_exclamation_marks,no_of_hashtags,no_of_urls,tokenized_text,token_texts,Final Label
13801,2021-02-14 06:11:25 Eastern Standard Time,2162548866,icnurses,ICN,"ICN CEO @HowardCatton on @euronews: ""#COVID19 exposed our inequalities, lasered in on where our societies are unequal, we must not replicate that inequality in #vaccine roll-out response.""  https://t.co/xKqB6zIO5I",15,32,"[{'screen_name': 'howardcatton', 'name': 'howard catton', 'id': '260388777'}, {'screen_name': 'euronews', 'name': 'euronews', 'id': '25067168'}]",[],[],"['covid19', 'vaccine']",-0.4019,16,23.7,28,0,0,2,0,"['ICN', 'CEO', '@HowardCatton', 'on', '@euronews', ':', '""', '#COVID19', 'exposed', 'our', 'inequalities', ',', 'lasered', 'in', 'on', 'where', 'our', 'societies', 'are', 'unequal', ',', 'we', 'must', 'not', 'replicate', 'that', 'inequality', 'in', '#vaccine', 'roll-out', 'response', '.', '""', 'https://t.co/xKqB6zIO5I']","['ICN', 'CEO', '@HowardCatton', '@euronews', ':', '""', '#COVID19', 'exposed', 'inequalities', ',', 'lasered', 'societies', 'unequal', ',', 'must', 'replicate', 'inequality', '#vaccine', 'roll-out', 'response', '.', '""', 'https://t.co/xKqB6zIO5I']",REAL
15478,2021-02-12 09:11:01 Eastern Standard Time,41822696,phe_uk,Public Health England,"Got plans for #HalfTerm next week?  Our latest post from Yvonne Doyle explains why it's important everyone continues to follow #COVID19 restrictions over half term, even if you've had your #vaccine.  Read it here:  https://t.co/goPLEJB8us",35,32,[],['http://publichealthmatters.blog.gov.uk/2021/02/09/staying-safe-over-february-half-term/'],[],"['halfterm', 'covid19', 'vaccine']",0.2023,14,23.1,35,1,0,3,1,"['Got', 'plans', 'for', '#HalfTerm', 'next', 'week', '?', 'Our', 'latest', 'post', 'from', 'Yvonne', 'Doyle', 'explains', 'why', ""it's"", 'important', 'everyone', 'continues', 'to', 'follow', '#COVID19', 'restrictions', 'over', 'half', 'term', ',', 'even', 'if', ""you've"", 'had', 'your', '#vaccine', '.', 'Read', 'it', 'here', ':', 'https://t.co/goPLEJB8us']","['Got', 'plans', '#HalfTerm', 'next', 'week', '?', 'latest', 'post', 'Yvonne', 'Doyle', 'explains', 'important', 'everyone', 'continues', 'follow', '#COVID19', 'restrictions', 'half', 'term', ',', 'even', '#vaccine', '.', 'Read', ':', 'https://t.co/goPLEJB8us']",REAL
18250,2021-02-10 09:56:16 Eastern Standard Time,19897138,indiatoday,IndiaToday,2.25 lakh people were vaccinated in India in the last 24 hours.   #COVID19 #coronavirus #vaccine #DIU  https://t.co/WbiuzvfeWm,9,32,[],[],['https://pbs.twimg.com/media/Et341iFU0AMzBme.jpg'],"['covid19', 'coronavirus', 'vaccine', 'diu']",0,11,16.7,17,0,0,4,0,"['2.25', 'lakh', 'people', 'were', 'vaccinated', 'in', 'India', 'in', 'the', 'last', '24', 'hours', '.', '#COVID19', '#coronavirus', '#vaccine', '#DIU', 'https://t.co/WbiuzvfeWm']","['2.25', 'lakh', 'people', 'vaccinated', 'India', 'last', '24', 'hours', '.', '#COVID19', '#coronavirus', '#vaccine', '#DIU', 'https://t.co/WbiuzvfeWm']",REAL
19326,2021-02-09 14:00:01 Eastern Standard Time,1.16E+18,chinascience,China Science,Ukrainian pharmaceutical company Lekhim said on Tue it had submitted documents to the Ukrainian authorities to register China's Sinovac #COVID19 #vaccine. Lekhim has signed an agreement with China's leading vaccine manufacturer to deliver 5 million doses in Ukraine in H1 of 2021.  https://t.co/RXs9i3ZtMW,3,32,[],[],['https://pbs.twimg.com/media/Etyu8FeXMAEkJnX.png'],"['covid19', 'vaccine']",0.4939,11,18,43,0,0,2,0,"['Ukrainian', 'pharmaceutical', 'company', 'Lekhim', 'said', 'on', 'Tue', 'it', 'had', 'submitted', 'documents', 'to', 'the', 'Ukrainian', 'authorities', 'to', 'register', ""China's"", 'Sinovac', '#COVID19', '#vaccine', '.', 'Lekhim', 'has', 'signed', 'an', 'agreement', 'with', ""China's"", 'leading', 'vaccine', 'manufacturer', 'to', 'deliver', '5', 'million', 'doses', 'in', 'Ukraine', 'in', 'H1', 'of', '2021', '.', 'https://t.co/RXs9i3ZtMW']","['Ukrainian', 'pharmaceutical', 'company', 'Lekhim', 'said', 'Tue', 'submitted', 'documents', 'Ukrainian', 'authorities', 'register', ""China's"", 'Sinovac', '#COVID19', '#vaccine', '.', 'Lekhim', 'signed', 'agreement', ""China's"", 'leading', 'vaccine', 'manufacturer', 'deliver', '5', 'million', 'doses', 'Ukraine', 'H1', '2021', '.', 'https://t.co/RXs9i3ZtMW']",REAL
9738,2021-02-17 04:15:34 Eastern Standard Time,438241243,martaforesti,Marta Foresti,When nearly a year ago I began collecting stories of #migrants contribution to the #COVID19 response little did I know that today those would include the discovery of #vaccine and #regularisation from #France to #Colombia.  Things can change. #keyworkers   https://t.co/BppO88hHTY  https://t.co/Z1wpDnjo3E,10,31,[],['https://www.odi.org/migrant-key-workers-covid-19/'],['https://pbs.twimg.com/tweet_video_thumb/EuauGNOXYAMNtc4.jpg'],"['migrants', 'covid19', 'vaccine', 'regularisation', 'france', 'colombia', 'keyworkers']",0,19,29.1,41,0,0,7,1,"['When', 'nearly', 'a', 'year', 'ago', 'I', 'began', 'collecting', 'stories', 'of', '#migrants', 'contribution', 'to', 'the', '#COVID19', 'response', 'little', 'did', 'I', 'know', 'that', 'today', 'those', 'would', 'include', 'the', 'discovery', 'of', '#vaccine', 'and', '#regularisation', 'from', '#France', 'to', '#Colombia', '.', 'Things', 'can', 'change', '.', '#keyworkers', 'https://t.co/BppO88hHTY', 'https://t.co/Z1wpDnjo3E']","['nearly', 'year', 'ago', 'began', 'collecting', 'stories', '#migrants', 'contribution', '#COVID19', 'response', 'little', 'know', 'today', 'would', 'include', 'discovery', '#vaccine', '#regularisation', '#France', '#Colombia', '.', 'Things', 'change', '.', '#keyworkers', 'https://t.co/BppO88hHTY', 'https://t.co/Z1wpDnjo3E']",REAL
11952,2021-02-15 13:22:31 Eastern Standard Time,3065500501,ifrc_mena,IFRC Middle East and North Africa,.@IFRC_MENA team checked today the cold chain of #COVID19 #vaccine in #Lebanon to make sure it is according to the international standards.  https://t.co/UvemMoM7Nm,7,31,"[{'screen_name': 'ifrc_mena', 'name': 'ifrc middle east and north africa', 'id': '3065500501'}]",[],"['https://pbs.twimg.com/media/EuSYPCWXEAU7p22.jpg', 'https://pbs.twimg.com/media/EuSYPCYWgAIS2oP.jpg']","['covid19', 'vaccine', 'lebanon']",0.3182,12,18.9,23,0,0,3,0,"['.', '@IFRC_MENA', 'team', 'checked', 'today', 'the', 'cold', 'chain', 'of', '#COVID19', '#vaccine', 'in', '#Lebanon', 'to', 'make', 'sure', 'it', 'is', 'according', 'to', 'the', 'international', 'standards', '.', 'https://t.co/UvemMoM7Nm']","['.', '@IFRC_MENA', 'team', 'checked', 'today', 'cold', 'chain', '#COVID19', '#vaccine', '#Lebanon', 'make', 'sure', 'according', 'international', 'standards', '.', 'https://t.co/UvemMoM7Nm']",REAL
3474,2021-02-22 08:56:32 Eastern Standard Time,7.46E+17,meactnetuk,#MEAction Network UK,This article by @SundayTimesScot touches on the continuing concern amongst #pwME over the failure to include them in priority group 6 for the #COVID19 #vaccine,3,30,"[{'screen_name': 'sundaytimesscot', 'name': 'the sunday times scotland', 'id': '557980814'}]",[],[],"['pwme', 'covid19', 'vaccine']",-0.5106,4,16.5,25,0,0,3,0,"['This', 'article', 'by', '@SundayTimesScot', 'touches', 'on', 'the', 'continuing', 'concern', 'amongst', '#pwME', 'over', 'the', 'failure', 'to', 'include', 'them', 'in', 'priority', 'group', '6', 'for', 'the', '#COVID19', '#vaccine']","['article', '@SundayTimesScot', 'touches', 'continuing', 'concern', 'amongst', '#pwME', 'failure', 'include', 'priority', 'group', '6', '#COVID19', '#vaccine']",REAL
4688,2021-02-21 02:02:12 Eastern Standard Time,729092700,lasleh,Lasse Lehtonen,British prime minister Boris Johnson promises: All UK adults to be offered jab by 31 July  https://t.co/8potaR6npm #covid19 #vaccine #UK @BBCNews,3,30,"[{'screen_name': 'bbcnews', 'name': 'bbc news (uk)', 'id': '612473'}]",['https://www.bbc.com/news/uk-56141867'],[],"['covid19', 'vaccine', 'uk']",0.3818,10,16.9,21,0,0,3,1,"['British', 'prime', 'minister', 'Boris', 'Johnson', 'promises', ':', 'All', 'UK', 'adults', 'to', 'be', 'offered', 'jab', 'by', '31', 'July', 'https://t.co/8potaR6npm', '#covid19', '#vaccine', '#UK', '@BBCNews']","['British', 'prime', 'minister', 'Boris', 'Johnson', 'promises', ':', 'UK', 'adults', 'offered', 'jab', '31', 'July', 'https://t.co/8potaR6npm', '#covid19', '#vaccine', '#UK', '@BBCNews']",REAL
6592,2021-02-19 08:10:21 Eastern Standard Time,562827192,carerswales,Carers Wales,The @fmwales has announced that @vaughangething will reveal the details on how unpaid #carers in #Wales will be able to access the #COVID19 #Vaccine next week.  Thank you to @carersworldlive for asking the question that led to this information.  https://t.co/etk9LiacKA,14,30,"[{'screen_name': 'fmwales', 'name': 'mark drakeford', 'id': '191862712'}, {'screen_name': 'vaughangething', 'name': 'vaughan gething ms', 'id': '211864158'}, {'screen_name': 'carersworldlive', 'name': 'carersworldlive.co.uk', 'id': '70674352'}]",[],['https://pbs.twimg.com/media/Eul2lrnXAAMcUR4.jpg'],"['carers', 'wales', 'covid19', 'vaccine']",0.3612,14,25.4,40,0,0,4,0,"['The', '@fmwales', 'has', 'announced', 'that', '@vaughangething', 'will', 'reveal', 'the', 'details', 'on', 'how', 'unpaid', '#carers', 'in', '#Wales', 'will', 'be', 'able', 'to', 'access', 'the', '#COVID19', '#Vaccine', 'next', 'week', '.', 'Thank', 'you', 'to', '@carersworldlive', 'for', 'asking', 'the', 'question', 'that', 'led', 'to', 'this', 'information', '.', 'https://t.co/etk9LiacKA']","['@fmwales', 'announced', '@vaughangething', 'reveal', 'details', 'unpaid', '#carers', '#Wales', 'able', 'access', '#COVID19', '#Vaccine', 'next', 'week', '.', 'Thank', '@carersworldlive', 'asking', 'question', 'led', 'information', '.', 'https://t.co/etk9LiacKA']",REAL
11222,2021-02-16 03:40:04 Eastern Standard Time,8.64E+17,amerkel57,Angela Merkel (Offiziell inoffiziell),Who should be top of the list for the #COVID19 #vaccine - the most vulnerable...or the most powerful?  https://t.co/dAkRuI2qWW,12,30,[],[],[],"['covid19', 'vaccine']",0.5984,12,15.5,19,1,0,2,0,"['Who', 'should', 'be', 'top', 'of', 'the', 'list', 'for', 'the', '#COVID19', '#vaccine', '-', 'the', 'most', 'vulnerable', '.', '.', '.', 'or', 'the', 'most', 'powerful', '?', 'https://t.co/dAkRuI2qWW']","['top', 'list', '#COVID19', '#vaccine', '-', 'vulnerable', '.', '.', '.', 'powerful', '?', 'https://t.co/dAkRuI2qWW']",REAL
18375,2021-02-10 08:40:08 Eastern Standard Time,3350889640,susprez,"Ray L. Belton, Ph.D.","Yesterday, I took a quick break from work to get my #COVID19 #vaccine at the @caresouthla Employee Clinic at @SouthernU_BR. It is up to each of us to do our part to continue to fight this disease. Vaccinate if you can and always #MaskUp. #WeAreSouthern  https://t.co/FCXnWTkzQ0",6,29,"[{'screen_name': 'caresouthla', 'name': 'caresouth medical and dental', 'id': '1163613717961031680'}, {'screen_name': 'southernu_br', 'name': 'southern university', 'id': '259847685'}]",[],"['https://pbs.twimg.com/media/Et3nqThXAAI3-l-.jpg', 'https://pbs.twimg.com/media/Et3nqedXEAQbJH4.jpg']","['covid19', 'vaccine', 'maskup', 'wearesouthern']",-0.3818,16,9.9,46,0,0,4,0,"['Yesterday', ',', 'I', 'took', 'a', 'quick', 'break', 'from', 'work', 'to', 'get', 'my', '#COVID19', '#vaccine', 'at', 'the', '@caresouthla', 'Employee', 'Clinic', 'at', '@SouthernU_BR', '.', 'It', 'is', 'up', 'to', 'each', 'of', 'us', 'to', 'do', 'our', 'part', 'to', 'continue', 'to', 'fight', 'this', 'disease', '.', 'Vaccinate', 'if', 'you', 'can', 'and', 'always', '#MaskUp', '.', '#WeAreSouthern', 'https://t.co/FCXnWTkzQ0']","['Yesterday', ',', 'took', 'quick', 'break', 'work', 'get', '#COVID19', '#vaccine', '@caresouthla', 'Employee', 'Clinic', '@SouthernU_BR', '.', 'us', 'part', 'continue', 'fight', 'disease', '.', 'Vaccinate', 'always', '#MaskUp', '.', '#WeAreSouthern', 'https://t.co/FCXnWTkzQ0']",REAL
18645,2021-02-10 03:18:00 Eastern Standard Time,1.12E+18,worvellmichelle,Michelle Worvell - United Grand Lodge of England,This morning at 10.10am our very own @UGLE_DrDStaples is live talking about the #freemasons support for the national #COVID19 #vaccine programme.  https://t.co/Aws6PdyIJ0,23,57,"[{'screen_name': 'ugle_drdstaples', 'name': 'dr david staples', 'id': '1024974224497225728'}]",[],['https://pbs.twimg.com/media/Et2d7gAXMAAtRzi.jpg'],"['freemasons', 'covid19', 'vaccine']",0.4019,12,21.3,22,0,0,3,0,"['This', 'morning', 'at', '10.10', 'am', 'our', 'very', 'own', '@UGLE_DrDStaples', 'is', 'live', 'talking', 'about', 'the', '#freemasons', 'support', 'for', 'the', 'national', '#COVID19', '#vaccine', 'programme', '.', 'https://t.co/Aws6PdyIJ0']","['morning', '10.10', '@UGLE_DrDStaples', 'live', 'talking', '#freemasons', 'support', 'national', '#COVID19', '#vaccine', 'programme', '.', 'https://t.co/Aws6PdyIJ0']",REAL
11280,2021-02-16 02:53:43 Eastern Standard Time,179931221,cartoon4sale,Political Cartoon,Morten Morland on #BorisJohnson #lockdown #COVID19 #Covid_19 #vaccine -  https://t.co/dePcTdnXF6 - political cartoon gallery in London  https://t.co/bMtrZoC65h,14,50,[],['http://original-political-cartoon.com'],['https://pbs.twimg.com/media/EuVR6HFWgAMGo6V.jpg'],"['borisjohnson', 'lockdown', 'covid19', 'covid_19', 'vaccine']",0,18,30.3,17,0,0,5,1,"['Morten', 'Morland', 'on', '#BorisJohnson', '#lockdown', '#COVID19', '#Covid_19', '#vaccine', '-', 'https://t.co/dePcTdnXF6', '-', 'political', 'cartoon', 'gallery', 'in', 'London', 'https://t.co/bMtrZoC65h']","['Morten', 'Morland', '#BorisJohnson', '#lockdown', '#COVID19', '#Covid_19', '#vaccine', '-', 'https://t.co/dePcTdnXF6', '-', 'political', 'cartoon', 'gallery', 'London', 'https://t.co/bMtrZoC65h']",REAL
15777,2021-02-12 04:31:25 Eastern Standard Time,9.64E+17,join_zoe,join_zoe,"Hey ZOE COVID Symptom Study users! We've updated the app so you can record the type of #vaccine you've had. If you don't see the screen to edit your vaccine, go to the app store to update your app. Stay safe and keep logging! #COVID19 #Pfizer #AstraZeneca #Moderna",18,50,[],[],[],"['vaccine', 'covid19', 'pfizer', 'astrazeneca', 'moderna']",0.5399,13,5.9,48,0,2,5,0,"['Hey', 'ZOE', 'COVID', 'Symptom', 'Study', 'users', '!', ""We've"", 'updated', 'the', 'app', 'so', 'you', 'can', 'record', 'the', 'type', 'of', '#vaccine', ""you've"", 'had', '.', 'If', 'you', ""don't"", 'see', 'the', 'screen', 'to', 'edit', 'your', 'vaccine', ',', 'go', 'to', 'the', 'app', 'store', 'to', 'update', 'your', 'app', '.', 'Stay', 'safe', 'and', 'keep', 'logging', '!', '#COVID19', '#Pfizer', '#AstraZeneca', '#Moderna']","['Hey', 'ZOE', 'COVID', 'Symptom', 'Study', 'users', '!', ""We've"", 'updated', 'app', 'record', 'type', '#vaccine', '.', 'see', 'screen', 'edit', 'vaccine', ',', 'go', 'app', 'store', 'update', 'app', '.', 'Stay', 'safe', 'keep', 'logging', '!', '#COVID19', '#Pfizer', '#AstraZeneca', '#Moderna']",REAL
3149,2021-02-22 12:35:09 Eastern Standard Time,380592470,tamarynnelson,Tamaryn Nelson,"My oped in @PharmaTimes on why Amnesty International is pushing #pharma companies - including #AstraZeneca, #PfizerBioNTech and #Moderna - to share their knowledge and technology so that everyone can have a fair shot at a #COVID19 #vaccine.",23,49,"[{'screen_name': 'pharmatimes', 'name': 'pharmatimes', 'id': '52354784'}]",[],[],"['pharma', 'astrazeneca', 'pfizerbiontech', 'moderna', 'covid19', 'vaccine']",0.5423,11,23.5,37,0,0,6,0,"['My', 'oped', 'in', '@PharmaTimes', 'on', 'why', 'Amnesty', 'International', 'is', 'pushing', '#pharma', 'companies', '-', 'including', '#AstraZeneca', ',', '#PfizerBioNTech', 'and', '#Moderna', '-', 'to', 'share', 'their', 'knowledge', 'and', 'technology', 'so', 'that', 'everyone', 'can', 'have', 'a', 'fair', 'shot', 'at', 'a', '#COVID19', '#vaccine', '.']","['oped', '@PharmaTimes', 'Amnesty', 'International', 'pushing', '#pharma', 'companies', '-', 'including', '#AstraZeneca', ',', '#PfizerBioNTech', '#Moderna', '-', 'share', 'knowledge', 'technology', 'everyone', 'fair', 'shot', '#COVID19', '#vaccine', '.']",REAL
15314,2021-02-12 10:47:51 Eastern Standard Time,299273962,laurie_garrett,Laurie Garrett,Got your #COVID19 #vaccine? Your booster? Now what? Listen to @kavitapmd :  https://t.co/1EJCMxv6cq,27,49,"[{'screen_name': 'kavitapmd', 'name': 'kavita patel m.d.', 'id': '580453937'}]",['https://www.cnbc.com/2021/02/12/dr-kavita-patel-on-you-can-cant-do-after-fully-vaccinated-for-covid.html'],[],"['covid19', 'vaccine']",0,12,15.3,13,3,0,2,1,"['Got', 'your', '#COVID19', '#vaccine', '?', 'Your', 'booster', '?', 'Now', 'what', '?', 'Listen', 'to', '@kavitapmd', ':', 'https://t.co/1EJCMxv6cq']","['Got', '#COVID19', '#vaccine', '?', 'booster', '?', '?', 'Listen', '@kavitapmd', ':', 'https://t.co/1EJCMxv6cq']",REAL
6792,2021-02-19 04:08:48 Eastern Standard Time,1.28E+18,zouyuetweets,ZouYue,"China #Sinovac #COVID19 #vaccine is effective against the UK and South African variants, says Brazil research institute.  Brazil has secured 100 million doses of Sinovac vaccine and made it a centerpiece of its inoculation campaign.  https://t.co/psmMWDECgo",15,48,[],['https://mobile.reuters.com/article/amp/idUSKBN2AH2H0?__twitter_impression=true'],[],"['sinovac', 'covid19', 'vaccine']",0.7003,11,25.3,36,0,0,3,1,"['China', '#Sinovac', '#COVID19', '#vaccine', 'is', 'effective', 'against', 'the', 'UK', 'and', 'South', 'African', 'variants', ',', 'says', 'Brazil', 'research', 'institute', '.', 'Brazil', 'has', 'secured', '100', 'million', 'doses', 'of', 'Sinovac', 'vaccine', 'and', 'made', 'it', 'a', 'centerpiece', 'of', 'its', 'inoculation', 'campaign', '.', 'https://t.co/psmMWDECgo']","['China', '#Sinovac', '#COVID19', '#vaccine', 'effective', 'UK', 'South', 'African', 'variants', ',', 'says', 'Brazil', 'research', 'institute', '.', 'Brazil', 'secured', '100', 'million', 'doses', 'Sinovac', 'vaccine', 'made', 'centerpiece', 'inoculation', 'campaign', '.', 'https://t.co/psmMWDECgo']",REAL
11975,2021-02-15 13:04:02 Eastern Standard Time,1095558246,drninaradcliff,Nina Radcliff,Joined @janjeffcoat on @TND 2 discuss #vaccine eligibility #facemasks and what u can do 2 #protect yourselves &amp; the #community. #COVID19 #COVIDVaccine #vaccinated #America #news #doctor #health #nurse #Covid_19 #hospital #frontlineworkers full clip at  https://t.co/ZYGDtOxliM  https://t.co/W11A1DNfUv,12,52,"[{'screen_name': 'janjeffcoat', 'name': 'jan jeffcoat', 'id': '24167813'}, {'screen_name': 'tnd', 'name': 'the national desk', 'id': '441389311'}]",['https://youtu.be/SrfEmTcyOV0'],[],"['vaccine', 'facemasks', 'protect', 'community', 'covid19', 'covidvaccine', 'vaccinated', 'america', 'news', 'doctor', 'health', 'nurse', 'covid_19', 'hospital', 'frontlineworkers']",0.3818,31,31.6,36,0,0,15,1,"['Joined', '@janjeffcoat', 'on', '@TND', '2', 'discuss', '#vaccine', 'eligibility', '#facemasks', 'and', 'what', 'u', 'can', 'do', '2', '#protect', 'yourselves', '&', 'amp', ';', 'the', '#community', '.', '#COVID19', '#COVIDVaccine', '#vaccinated', '#America', '#news', '#doctor', '#health', '#nurse', '#Covid_19', '#hospital', '#frontlineworkers', 'full', 'clip', 'at', 'https://t.co/ZYGDtOxliM', 'https://t.co/W11A1DNfUv']","['Joined', '@janjeffcoat', '@TND', '2', 'discuss', '#vaccine', 'eligibility', '#facemasks', 'u', '2', '#protect', '&', 'amp', ';', '#community', '.', '#COVID19', '#COVIDVaccine', '#vaccinated', '#America', '#news', '#doctor', '#health', '#nurse', '#Covid_19', '#hospital', '#frontlineworkers', 'full', 'clip', 'https://t.co/ZYGDtOxliM', 'https://t.co/W11A1DNfUv']",REAL
6863,2021-02-19 02:25:42 Eastern Standard Time,943560805,tomclonan,Dr Tom Clonan,This. Should not be happening. Heartbreaking - Therefore essential for Vaccination of citizens with Disabilities &amp;.Carers be a priority. Relieved to see Irish Govt is considering this #COVID19 #vaccine,12,50,[],[],[],"['covid19', 'vaccine']",0.6224,9,13,29,0,0,2,0,"['This', '.', 'Should', 'not', 'be', 'happening', '.', 'Heartbreaking', '-', 'Therefore', 'essential', 'for', 'Vaccination', 'of', 'citizens', 'with', 'Disabilities', '&', 'amp', ';', '.', 'Carers', 'be', 'a', 'priority', '.', 'Relieved', 'to', 'see', 'Irish', 'Govt', 'is', 'considering', 'this', '#COVID19', '#vaccine']","['.', 'happening', '.', 'Heartbreaking', '-', 'Therefore', 'essential', 'Vaccination', 'citizens', 'Disabilities', '&', 'amp', ';', '.', 'Carers', 'priority', '.', 'Relieved', 'see', 'Irish', 'Govt', 'considering', '#COVID19', '#vaccine']",REAL
